Video ID,Title,Channel,Channel ID,Subscribers,Views,Likes,Comments,Thumbnail
j7mIW-cKCrY,Meditación guiada con Elsa Punset. El Jardín de la Transformación #meditacionguiada #mindfulness,Elsa Punset,UCBFxE8PWFM58J57sJXaFZJQ,260000,5655,277,4,https://i.ytimg.com/vi/j7mIW-cKCrY/default.jpg
ttO462XqZfU,Meditación Guiada Gratitud 🌺 Salud y Abundancia,Meditación3,UCmuESTgut4_eKeWtCpV4Ppw,1360000,383352,7635,186,https://i.ytimg.com/vi/ttO462XqZfU/default.jpg
4MoAWheaODk,Sanación & Limpieza Emocional. Relajación profunda en el mar (meditación guiada) - 15 minutos,Anabel Otero,UCJQoiWCKVc5EivU9h0p80oA,1080000,112663,3498,173,https://i.ytimg.com/vi/4MoAWheaODk/default.jpg
SaeHBAsVaGg,DUERME PROFUNDAMENTE ~Mindfulness~ Mindful Science/ Meditación Guiada para Dormir mejor,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,348112,8303,321,https://i.ytimg.com/vi/SaeHBAsVaGg/default.jpg
P3bNhxGD9PA,SANAR EL CORAZÓN: Meditación Guiada para REDUCIR EL ESTRÉS~Mindfulness en español~Mindful Science,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,89665,4751,266,https://i.ytimg.com/vi/P3bNhxGD9PA/default.jpg
qEuK9dKfI6w,Meditación para LIBERAR EMOCIONES NEGATIVAS | Gabriela Litschi 16 minutos,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,134565,3340,155,https://i.ytimg.com/vi/qEuK9dKfI6w/default.jpg
eMSAFvxBhr8,Prepara tu mente para el ÉXITO. Meditación guiada para momentos importantes (con música)- 20 minutos,Anabel Otero,UCJQoiWCKVc5EivU9h0p80oA,1080000,49878,1995,89,https://i.ytimg.com/vi/eMSAFvxBhr8/default.jpg
Zm66mdPVtAg,💖 ¿Cómo pedir a Dios que te ilumine? - Terapia de Meditación - Dr. Chocolate (Dr. Sergio Perea),Dr. Sergio Perea,UCNgvH4oG_eKDtnLYpHSEu3A,335000,337042,13209,5192,https://i.ytimg.com/vi/Zm66mdPVtAg/default.jpg
V1GkWqExb1Q,Meditación guiada - Optimista | 13 min | Yoga con Baruc,Yoga con Baruc,UCfYqPsgBD_xmxmcN5foRjhA,140000,3448,237,30,https://i.ytimg.com/vi/V1GkWqExb1Q/default.jpg
ZqZja1oukmM,Meditación guiada con Elsa Punset #mindfulness,Elsa Punset,UCBFxE8PWFM58J57sJXaFZJQ,260000,9314,371,6,https://i.ytimg.com/vi/ZqZja1oukmM/default.jpg
U1fyJ_2mHK4,Yoga Nidra para insomnio SIN MÚSICA (sesión completa 1 hora) Meditación guiada para dormir. Sólo voz,Anabel Otero,UCJQoiWCKVc5EivU9h0p80oA,1080000,616374,7327,152,https://i.ytimg.com/vi/U1fyJ_2mHK4/default.jpg
wndRvhjq938,Meditación y Ansiedad #shorts,Vive Sin Ansiedad,UCcOqWT8wf_HCFY9uqKutI7g,582000,11998,880,26,https://i.ytimg.com/vi/wndRvhjq938/default.jpg
SY-DH2nbTHI,Meditación guiada para el PERDÓN | Afirmaciones para poder perdonar,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,96307,2331,90,https://i.ytimg.com/vi/SY-DH2nbTHI/default.jpg
eybKS6jX5co,"DUERME EN MINUTOS y, si te despiertas, VUELVE a DORMIR 😴 Meditaciones para Dormir y volver a dormir",Yolanda Calvo,UCKY2_XM2T35Dtz7sMuiH8iA,728000,2023411,24797,592,https://i.ytimg.com/vi/eybKS6jX5co/default.jpg
jVe_1TpDv5Q,MEDITACIÓN: 5 posturas para #meditar #yogaencasa #empiezameditar,Matahariyoga,UCkviWXLg8q8ptDJsRFvd_cg,35500,5575,419,1,https://i.ytimg.com/vi/jVe_1TpDv5Q/default.jpg
F1k88sswvkI,"Meditación de la mañana: ""Deja de tomar pesar"", con Enrique Simó",Brahma Kumaris España,UCxM_ECDrYRjRkceWQKcrcMw,62300,10682,648,149,https://i.ytimg.com/vi/F1k88sswvkI/default.jpg
Mn3zp94JziY,DUERME una SIESTA Mágica y Despierta con VITALIDAD,Yolanda Calvo,UCKY2_XM2T35Dtz7sMuiH8iA,728000,884735,9249,601,https://i.ytimg.com/vi/Mn3zp94JziY/default.jpg
RD1x1q-HYcc,¿Cuáles son los beneficios de la meditación en la ansiedad? | PortalCLÍNIC,Hospital Clínic de Barcelona,UC9hJ1TnKKfm2InMr0qOh-HQ,101000,2775,0,0,https://i.ytimg.com/vi/RD1x1q-HYcc/default.jpg
Z21t_CtuDfs,MEDITACIÓN DE LA MAÑANA: Amo la Vida y me Amo    Fantástica!!!,Meditación3,UCmuESTgut4_eKeWtCpV4Ppw,1360000,474514,17079,627,https://i.ytimg.com/vi/Z21t_CtuDfs/default.jpg
wXIZSGNP7AY,Meditación de ABUNDANCIA con el Espíritu Santo - UCDM UN CURSO DE MILAGROS,Gabriela Ordoñez - Tu última vida en ignorancia,UCmAOX2PoGzo397tb1HnCrEQ,139000,196087,5744,265,https://i.ytimg.com/vi/wXIZSGNP7AY/default.jpg
GE2VFiwXvJo,Un Curso de Milagros - Meditación de Perdón: Te libero y me libero,Un Curso de Milagros x Martín Merayo,UCDQBY5ywV87MPk4Gcmo_5FQ,121000,136389,4653,427,https://i.ytimg.com/vi/GE2VFiwXvJo/default.jpg
EDFAghcUf0I,Tu Primera Meditación - Meditación Guiada de 15 Minutos,Mi Mejor Yo,UCBc6a45c_4pp1whIC_43LZw,293000,319223,15031,438,https://i.ytimg.com/vi/EDFAghcUf0I/default.jpg
Dws3sStbtL4,🌅 MEDITACIÓN de la Mañana MINDFULNESS - Meditación para Comenzar el Día,Aumentando Mi Autoestima,UCC9eTbxJ3LR29jqT6ILHU-w,2340000,84400,2936,218,https://i.ytimg.com/vi/Dws3sStbtL4/default.jpg
aeU1AAldbaI,🎧KINDNESS para activar TU MEJOR VERSIÓN~ MEDITACIÓN GUIADA~ AMABILIDAD - Mindful Science,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,62598,3789,193,https://i.ytimg.com/vi/aeU1AAldbaI/default.jpg
tVOdoOyEUw4,¿Qué es la Meditación Kabbalística?,Kabbalah Mashiah,UCJT9UFxjQ_HlBifHlCVl9fg,770000,71381,5965,344,https://i.ytimg.com/vi/tVOdoOyEUw4/default.jpg
2J0HDksgqcg,DUERME SIN PREOCUPACIONES - SERENA tu MENTE 😴 Meditaciones para Dormir Toda la Noche (Recopilatorio),Yolanda Calvo,UCKY2_XM2T35Dtz7sMuiH8iA,728000,385560,6127,145,https://i.ytimg.com/vi/2J0HDksgqcg/default.jpg
8Mn9vvWxK9c,¿La meditación es antienvejecimiento? 😯😯 #shorts,Dra. Sandy Dueñas,UCSDCwVhBjbxpNL4THm7Fb6g,225000,4816,320,8,https://i.ytimg.com/vi/8Mn9vvWxK9c/default.jpg
dnXcaAn2068,La Más Poderosa Meditación para Atraer una Relación Meditación para Atraer el Amor,Secretos de la Vida,UCcyeS-u6ErEO-Az7J56DsIg,5110000,393370,7194,514,https://i.ytimg.com/vi/dnXcaAn2068/default.jpg
YJmSsw2oUxg,Ep. 25 - Amanece con Gratitud: Meditación guiada,Durga Stef,UCMrsPKZLS8UtuZkcXv-4kEg,30400,20567,789,36,https://i.ytimg.com/vi/YJmSsw2oUxg/default.jpg
hx29APd8d-U,Meditación para SOLTAR y DEJAR IR ✨ Consigue DEJAR IR y FLUIR,Medita con Marina,UCmGGQt4Rq-jgVDNqzCgowXw,120000,55582,2951,203,https://i.ytimg.com/vi/hx29APd8d-U/default.jpg
e7ZCXXWxXso,"MEDITACIÓN PARA DORMIR Y CUENTO | ADIÓS AL INSOMNIO, ANSIEDAD Y PREOCUPACIONES EN LA NOCHE 💖EASY ZEN",Easy Zen,UC2Z5BQhJWVgLX71_frN4oTA,1420000,314841,3835,123,https://i.ytimg.com/vi/e7ZCXXWxXso/default.jpg
99SIsmp964w,Meditación con el Espíritu Santo/ día 1 “Challenge Recordando que soy luz”,Gabriela Ordoñez - Tu última vida en ignorancia,UCmAOX2PoGzo397tb1HnCrEQ,139000,317185,7701,305,https://i.ytimg.com/vi/99SIsmp964w/default.jpg
5OWVGfGPwu4,🎧AFIRMACIONES POSITIVAS para escuchar antes de dormir ~Mindfuness~ Duerme Mejor ~ Meditación Guiada,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,289869,8997,324,https://i.ytimg.com/vi/5OWVGfGPwu4/default.jpg
1dH7G39Xq2Y,"Pablo d'Ors, sobre la meditación.",El Estoico | Estoicismo en español,UCOsPTV5531s5L3zsYn9f9hQ,127000,26482,1663,33,https://i.ytimg.com/vi/1dH7G39Xq2Y/default.jpg
O1uD4rkuXqU,Meditación guiada celebra tu vida y agradece | Papá Jaime,Papá Jaime,UC8YuhfnEHbUtPksdLdbUdjw,70900,15261,665,79,https://i.ytimg.com/vi/O1uD4rkuXqU/default.jpg
9DV9Tcn4H7I,¿Cómo debo respirar al meditar? - DUDAS sobre meditación y mindfulness 🧘‍♀️🧘🏻‍♂️🧘,Mindfulness con Nacho Luque,UCGm5QHu7y3Wzc_uUGhWt2og,7080,2574,53,9,https://i.ytimg.com/vi/9DV9Tcn4H7I/default.jpg
YVpQjSO4ndw,ACTIVAR GLÁNDULA PINEAL - MEDITACIÓN GUIADA,Cultiva presencia,UCeJkA3BPyzVt0UjKXZAGHLQ,72900,67609,2259,75,https://i.ytimg.com/vi/YVpQjSO4ndw/default.jpg
G3kYPEb78K8,Mindfulness meditación caminando (15 min),OpenUp,UC4WiwPP8n1_ERzkvjpIZ_cA,6270,7960,92,0,https://i.ytimg.com/vi/G3kYPEb78K8/default.jpg
5DBa3wVQqgg,Meditación: ACTIVAR EL MERECIMIENTO Y LA PROSPERIDAD - (Afirmaciones de Gratitud),Yo soy el YO SOY,UCUF6CW5FvBXmEDQuOwEsnmA,972000,878832,26345,1197,https://i.ytimg.com/vi/5DBa3wVQqgg/default.jpg
TFhVvWRujrc,¡PODEROSA MEDITACIÓN PARA EL NUEVO AÑO PARA LA PROSPERIDAD Y ABUNDANCIA!,Paola Herrera,UCOHzeyMJNJEW4gOH1ce8TLQ,3600000,131190,5399,166,https://i.ytimg.com/vi/TFhVvWRujrc/default.jpg
